,Value,Ticker,Name
1996-05-08,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-09,0.7,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-10,0.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-13,0.66,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-14,0.65,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-15,0.64,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-16,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-17,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-20,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-21,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-22,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-23,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-24,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-27,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-28,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-29,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-30,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-05-31,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-03,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-04,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-05,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-06,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-07,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-10,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-11,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-12,0.64,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-13,0.65,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-14,0.66,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-17,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-18,0.65,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-19,0.65,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-20,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-21,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-24,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-25,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-26,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-27,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-06-28,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-01,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-02,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-03,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-04,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-05,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-08,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-09,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-10,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-11,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-12,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-15,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-16,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-17,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-18,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-19,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-22,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-23,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-24,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-25,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-26,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-29,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-30,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-07-31,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-01,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-02,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-05,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-06,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-07,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-08,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-09,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-12,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-13,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-14,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-15,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-16,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-19,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-20,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-21,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-22,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-23,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-26,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-27,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-28,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-29,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-08-30,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-02,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-03,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-04,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-05,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-06,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-09,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-10,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-11,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-12,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-13,0.64,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-16,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-17,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-18,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-19,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-20,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-23,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-24,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-25,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-26,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-27,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-09-30,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-01,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-02,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-03,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-04,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-07,0.64,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-08,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-09,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-10,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-11,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-14,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-15,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-16,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-17,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-18,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-21,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-22,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-23,0.62,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-24,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-25,0.64,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-28,0.64,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-29,0.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-30,0.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-10-31,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-01,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-04,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-05,0.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-06,0.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-07,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-08,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-11,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-12,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-13,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-14,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-15,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-18,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-19,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-20,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-21,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-22,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-25,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-26,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-27,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-28,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-11-29,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-02,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-03,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-04,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-05,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-06,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-09,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-10,0.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-11,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-12,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-13,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-16,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-17,0.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-18,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-19,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-20,0.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-23,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-24,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-25,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-26,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-27,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-30,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1996-12-31,0.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-01,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-02,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-03,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-06,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-07,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-08,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-09,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-10,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-13,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-14,0.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-15,0.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-16,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-17,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-20,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-21,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-22,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-23,0.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-24,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-27,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-28,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-29,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-30,0.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-01-31,0.59,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-03,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-04,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-05,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-06,0.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-07,0.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-10,0.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-11,0.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-12,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-13,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-14,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-17,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-18,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-19,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-20,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-21,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-24,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-25,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-26,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-27,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-02-28,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-03,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-04,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-05,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-06,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-07,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-10,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-11,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-12,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-13,0.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-14,0.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-17,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-18,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-19,0.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-20,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-21,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-24,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-25,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-26,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-27,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-28,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-03-31,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-01,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-02,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-03,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-04,0.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-07,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-08,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-09,0.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-10,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-11,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-14,0.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-15,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-16,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-17,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-18,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-21,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-22,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-23,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-24,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-25,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-28,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-29,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-04-30,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-01,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-02,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-05,0.39,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-06,0.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-07,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-08,0.39,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-09,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-12,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-13,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-14,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-15,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-16,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-19,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-20,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-21,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-22,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-23,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-26,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-27,0.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-28,0.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-29,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-05-30,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-02,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-03,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-04,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-05,0.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-06,0.39,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-09,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-10,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-11,0.37,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-12,0.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-13,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-16,0.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-17,0.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-18,0.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-19,0.36,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-20,0.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-23,0.36,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-24,0.39,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-25,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-26,0.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-27,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-06-30,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-01,0.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-02,0.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-03,0.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-04,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-07,0.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-08,0.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-09,0.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-10,0.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-11,0.34,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-14,0.32,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-15,0.34,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-16,0.33,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-17,0.32,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-18,0.33,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-21,0.33,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-22,0.25,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-23,0.29,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-24,0.29,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-25,0.31,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-28,0.3,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-29,0.32,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-30,0.29,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-07-31,0.28,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-08-01,0.31,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-08-04,0.32,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-08-05,0.3,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1997-08-06,0.3,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
