date,Value,Ticker,Name
2013-11-07,2.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-08,2.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-11,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-12,2.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-13,2.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-14,2.72,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-15,2.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-18,2.66,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-19,2.66,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-20,2.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-21,2.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-22,2.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-25,2.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-26,2.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-27,2.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-28,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-11-29,2.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-02,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-03,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-04,2.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-05,2.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-06,2.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-09,2.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-10,2.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-11,2.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-12,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-13,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-16,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-17,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-18,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-19,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-20,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-23,2.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-24,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-25,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-26,2.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-27,2.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-30,2.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2013-12-31,2.33,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-01,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-02,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-03,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-06,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-07,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-08,2.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-09,2.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-10,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-13,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-14,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-15,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-16,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-17,2.33,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-20,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-21,2.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-22,2.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-23,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-24,2.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-27,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-28,2.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-29,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-30,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-01-31,2.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-03,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-04,2.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-05,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-06,2.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-07,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-10,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-11,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-12,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-13,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-14,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-17,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-18,2.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-19,2.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-20,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-21,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-24,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-25,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-26,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-27,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-02-28,2.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-03,2.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-04,2.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-05,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-06,2.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-07,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-10,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-11,2.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-12,2.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-13,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-14,2.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-17,2.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-18,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-19,2.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-20,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-21,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-24,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-25,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-26,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-27,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-28,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-03-31,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-01,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-02,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-03,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-04,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-07,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-08,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-09,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-10,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-11,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-14,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-15,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-16,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-17,2.16,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-18,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-21,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-22,2.15,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-23,2.15,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-24,2.14,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-25,2.13,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-28,2.13,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-29,2.15,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-04-30,2.16,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-01,2.14,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-02,2.14,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-05,2.15,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-06,2.15,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-07,2.16,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-08,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-09,2.21,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-12,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-13,2.21,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-14,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-15,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-16,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-19,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-20,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-21,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-22,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-23,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-26,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-27,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-28,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-29,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-05-30,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-02,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-03,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-04,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-05,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-06,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-09,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-10,2.21,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-11,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-12,2.21,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-13,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-16,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-17,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-18,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-19,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-20,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-23,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-24,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-25,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-26,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-27,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-06-30,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-01,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-02,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-03,2.21,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-04,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-07,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-08,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-09,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-10,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-11,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-14,2.21,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-15,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-16,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-17,2.22,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-18,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-21,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-22,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-23,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-24,2.2,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-25,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-28,2.19,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-29,2.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-30,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-07-31,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-01,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-04,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-05,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-06,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-07,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-08,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-11,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-12,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-13,2.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-14,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-15,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-18,2.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-19,2.33,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-20,2.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-21,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-22,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-25,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-26,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-27,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-28,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-08-29,2.23,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-01,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-02,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-03,2.24,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-04,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-05,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-08,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-09,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-10,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-11,2.25,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-12,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-15,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-16,2.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-17,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-18,2.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-19,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-22,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-23,2.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-24,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-25,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-26,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-29,2.27,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-09-30,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-01,2.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-02,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-03,2.29,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-06,2.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-07,2.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-08,2.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-09,2.34,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-10,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-13,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-14,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-15,2.44,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-16,2.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-17,2.44,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-20,2.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-21,2.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-22,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-23,2.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-24,2.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-27,2.44,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-28,2.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-29,2.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-30,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-10-31,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-03,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-04,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-05,2.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-06,2.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-07,2.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-10,2.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-11,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-12,2.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-13,2.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-14,2.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-17,2.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-18,2.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-19,2.51,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-20,2.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-21,2.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-24,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-25,2.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-26,2.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-27,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-11-28,2.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-01,2.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-02,2.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-03,2.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-04,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-05,2.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-08,2.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-09,2.51,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-10,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-11,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-12,2.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-15,2.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-16,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-17,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-18,2.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-19,2.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-22,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-23,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-24,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-25,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-26,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-29,2.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-30,2.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2014-12-31,2.51,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-01,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-02,2.51,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-05,2.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-06,2.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-07,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-08,2.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-09,2.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-12,2.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-13,2.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-14,2.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-15,2.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-16,2.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-19,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-20,2.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-21,2.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-22,2.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-23,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-26,2.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-27,2.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-28,2.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-29,2.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-01-30,2.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-02,2.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-03,2.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-04,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-05,2.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-06,2.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-09,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-10,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-11,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-12,2.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-13,2.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-16,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-17,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-18,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-19,2.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-20,2.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-23,2.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-24,2.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-25,2.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-26,2.44,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-02-27,2.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-02,2.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-03,2.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-04,2.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-05,2.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-06,2.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-09,2.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-10,2.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
2015-03-11,2.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
